"sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","dihomo-linoleoylcarnitine (C20:2)*",0.594074398295278,0.88,0.147083931385682,0,0.0299861229156236,0,"Parallel"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","dihomo-linolenoylcarnitine (C20:3n3 or 6)*",0.451808886080198,0.88,0.174713349537079,0,0.0217549160513143,0,"Parallel"
"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","pentadecanoylcarnitine (C15)*",0.395705713869953,0.35,0.13728889406452,0.21,0.0615392669236261,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","docosahexaenoylcarnitine (C22:6)*",0.565934093698122,0.88,0.0524058011918843,0,0.0241722464655434,0,"Parallel"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","docosapentaenoylcarnitine (C22:5n3)*",0.733198698297585,0.88,0.0518556149961433,0,0.0862406304243186,0,"Parallel"
"Hexosylceramides (HCER)","glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",0.270087807005787,0.22,0.661023327849552,0.63,0.191850804209476,0.02,"Single"
"Lysine Metabolism","N,N,N-trimethyl-5-aminovalerate",0.608065802452745,0.06,0.816789671326851,0.79,0.0703560419941875,0,"Single"
"Food Component/Plant","ethyl alpha-glucopyranoside",0.00104569337734242,0,0.00916146558283131,0,0.281091418939141,0.38,"Interaction"
"Vitamin A Metabolism","carotene diol (1)",0.310455366386282,0.38,0.0390938244824241,0.08,0.614554377489058,0.19,"None"
"Phosphatidylcholine (PC)","1-palmitoyl-2-pentadecanoyl-GPC (16:0/15:0)*",0.365387702194377,0.37,0.98540518696476,0.91,0.0665616940956292,0,"Single"
"Polyamine Metabolism","(N(1) + N(8))-acetylspermidine",0.818085457522754,0.97,0.527427154805124,0.84,0.211518513268127,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","5-dodecenoylcarnitine (C12:1)",0.540332246900233,0.71,0.0869052308777428,0,0.0247702357585277,0,"Parallel"
"Fatty Acid Metabolism (Acyl Glycine)","2-butenoylglycine",0.972691506041056,1,0.481876488901504,0.46,0.777163564883302,0.61,"None"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxypalmitoylcarnitine",0.407371361095416,0.87,0.838441324801162,0.93,0.0611443946111344,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxyoleoylcarnitine",0.403306578817331,0.87,0.248254484707639,0.93,0.031827922324431,0,"Single"
"Fatty Acid Metabolism (Acyl Glycine)","isocaproylglycine",0.961993846250342,1,0.502397293579945,0.46,0.920969735301639,0.61,"None"
"Fatty Acid Metabolism (Acyl Glycine)","trans-2-hexenoylglycine",0.547052285112421,1,0.658863853143419,0.46,0.835986607493583,0.61,"None"
"Fatty Acid, Monohydroxy","2-hydroxyarachidate*",0.479564550628125,0.98,0.0285221274334078,0.1,0.123482543771775,0,"Single"
"Fatty Acid, Branched","18-methylnonadecanoate (i20:0)",0.289072586631752,0.73,0.101948267364391,0.01,0.0169570106356152,0,"Parallel"
"Fatty Acid, Monohydroxy","3-hydroxyoleate*",0.641681669542533,0.98,0.0160530240099835,0.1,0.0311953995512236,0,"Single"
"Pentose Metabolism","lyxonate",0.240598708793657,0.02,0.529693092318542,0.1,0.623854150563554,0.8,"Interaction"
"Fatty Acid, Dicarboxylate","heptadecanedioate (C17-DC)",0.939851405992257,0.72,0.940101561507629,0.21,0.0743595511780475,0,"Single"
"Fatty Acid, Dicarboxylate","nonadecanedioate (C19-DC)",0.286955494706058,0.72,0.844069386168606,0.21,0.0617657178716214,0,"Single"
"Fatty Acid, Dicarboxylate","dodecenedioate (C12:1-DC)*",0.511011740459435,0.72,0.396692504910592,0.21,0.0025496466714999,0,"Single"
"Fatty Acid, Dicarboxylate","hexadecenedioate (C16:1-DC)*",0.144817819209335,0.72,0.523052868699826,0.21,0.090052439938017,0,"Single"
"Fatty Acid, Dicarboxylate","octadecenedioate (C18:1-DC)",0.515226199182384,0.72,0.735888844024124,0.21,0.0105209811840591,0,"Single"
"Fatty Acid, Dicarboxylate","heptenedioate (C7:1-DC)*",0.732996945461515,0.72,0.7029689601986,0.21,0.139016720020378,0,"Single"
"Fatty Acid, Dicarboxylate","octadecadienedioate (C18:2-DC)*",0.537863494696243,0.72,0.548611092107005,0.21,0.0290330735012217,0,"Single"
"Partially Characterized Molecules","glucuronide of C14H22O4 (1)*",0.29017885123798,0.94,0.297258424468197,0,0.326527022260616,0,"Parallel"
"Fatty Acid, Dicarboxylate","3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**",0.519192912437123,0.72,0.113559489109893,0.21,0.177500278470632,0,"Single"
"Chemical","methylnaphthyl sulfate (1)*",0.21382237416925,0.26,0.228638441689743,0.29,0.031791078542235,0,"Single"
"Chemical","methylnaphthyl sulfate (2)*",0.215690165015615,0.26,0.42403388485292,0.29,0.272495264459475,0,"Single"
"Partially Characterized Molecules","glucuronide of C10H18O2 (11)*",0.427325860557222,0.94,0.422770052732931,0,0.326527022260615,0,"Parallel"
"Partially Characterized Molecules","glucuronide of C10H18O2 (12)*",0.998157463904234,0.94,0.214937294290331,0,0.345353631790607,0,"Parallel"
"Fatty Acid, Amino","N-acetyl-2-aminooctanoate*",0.0980570991946169,0.01,0.959610424677566,0.91,0.818328800292015,0.19,"Interaction"
"Alanine and Aspartate Metabolism","hydroxyasparagine**",0.334026035639196,0.25,0.782007136762811,0.61,0.136586555151005,0.03,"Single"
"Food Component/Plant","daidzein 7-O-glucuronide",0.318613435192632,0,0.0749929047886576,0,0.868747969931313,0.38,"Interaction"
"Food Component/Plant","genistein sulfate*",0.490020229447814,0,0.080860525730005,0,0.881584016760967,0.38,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","3-hydroxybutyroylglycine**",0.426231020031886,1,0.896295378586887,0.46,0.900931270493898,0.61,"None"
"Food Component/Plant","genistein glucuronide*",0.513704083278322,0,0.650857310096312,0,0.486702683259498,0.38,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N,N,N-trimethyl-alanylproline betaine (TMAP)",0.872262575485988,0.19,0.352878312195835,0.02,0.00193725935782472,0,"Parallel"
"Food Component/Plant","3-formylindole",0.569547411269957,0,0.57497755994345,0,0.0622993761837582,0.38,"Interaction"
"Gamma-glutamyl Amino Acid","gamma-glutamylcitrulline*",0.432838682228904,0.45,0.324067929715704,0.02,0.931577386727373,0.42,"Parallel"
"Partially Characterized Molecules","glycine conjugate of C10H14O2 (1)*",0.695324419558732,0.94,0.454506470900701,0,0.152881522324475,0,"Parallel"
"Food Component/Plant","dihydroferulic acid sulfate",0.391281484237341,0,0.222313695751695,0,0.449586498866779,0.38,"Interaction"
"Sphingomyelins","sphingomyelin (d17:1/14:0, d16:1/15:0)*",0.379739998973311,0.16,0.952998686451294,1,0.15984686360076,0,"Single"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","tetradecadienoate (14:2)*",0.848534399917231,0.99,0.00767430316661425,0.77,0.00294122217408752,0,"Single"
"Urea cycle; Arginine and Proline Metabolism","3-amino-2-piperidone",0.111322458452796,0.19,0.0983973790423002,0.02,0.307236551060678,0,"Parallel"
"Alanine and Aspartate Metabolism","N,N-dimethylalanine",0.222431356755433,0.25,0.0562500383367391,0.61,0.390284654626714,0.03,"Single"
"Food Component/Plant","3-indoleglyoxylic acid",0.44812132367186,0,0.30614029854341,0,0.21912565790256,0.38,"Interaction"
"Food Component/Plant","ethyl beta-glucopyranoside",0.0303399715060277,0,0.340601319359469,0,0.345062980575361,0.38,"Interaction"
"Fatty Acid, Dicarboxylate","2-hydroxysebacate",0.228611051250122,0.72,0.653255857138426,0.21,0.160480234380032,0,"Single"
"Food Component/Plant","enterolactone sulfate",0.221460349611081,0,0.454863331424828,0,0.460302566625449,0.38,"Interaction"
"Ascorbate and Aldarate Metabolism","ascorbic acid 3-sulfate*",0.434507189748306,0.86,0.31321499185616,0.01,0.151388765256242,0.12,"Parallel"
"Lysine Metabolism","N6,N6-dimethyllysine",0.788339491056245,0.06,0.300525697020292,0.79,0.974287783620541,0,"Single"
"Fatty Acid, Dicarboxylate","dodecadienoate (12:2)*",0.756143326341644,0.72,0.0139208147109268,0.21,0.0029034155870243,0,"Single"
"Urea cycle; Arginine and Proline Metabolism","N-acetylhomocitrulline",0.229376496586205,0.19,0.170957159008591,0.02,0.903325152567521,0,"Parallel"
"Lysine Metabolism","N2-acetyl,N6,N6-dimethyllysine",0.0552815097178167,0.06,0.73594054240171,0.79,0.108548702038808,0,"Single"
"Food Component/Plant","methyl vanillate sulfate",0.998905841686298,0,0.0100082171986722,0,0.253046608854536,0.38,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","4-methylhexanoylglycine",0.841163841220667,1,0.422265539831795,0.46,0.49996285250501,0.61,"None"
"Fatty Acid Metabolism (Acyl Glycine)","3-hydroxyoctanoylglycine",0.576652883567674,1,0.159181694887922,0.46,0.858614939518195,0.61,"None"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","heptadecatrienoate (17:3)*",0.407397973227399,0.99,0.487932886933816,0.77,0.00363509190477399,0,"Single"
"Lysophospholipid","1-nonadecenoyl-GPC (19:1)*",0.2533308784559,0.61,0.652903236382663,1,0.0273266947082403,0,"Single"
"Monoacylglycerol","1-heptadecenoylglycerol (17:1)*",0.289751561350604,0,0.997821512916574,0.93,0.0899531373097507,0,"Interaction"
"Lysophospholipid","1-heneicosanoyl-GPC (21:0)*",0.320660352144832,0.61,0.403341502569725,1,0.135520461313261,0,"Single"
"Lysophospholipid","1-nisinoyl-GPC (24:6)*",0.516240782928736,0.61,0.536415189002298,1,0.0454262235207364,0,"Single"
"Food Component/Plant","dihydrocaffeate sulfate (2)",0.364174027551794,0,0.263543523563504,0,0.119596776025126,0.38,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxyhexanoylcarnitine (1)",0.461857008426577,0.87,0.940491790225119,0.93,0.0576278974322477,0,"Single"
"Methionine, Cysteine, SAM and Taurine Metabolism","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",0.369446853696106,0.62,0.420239907102702,0.01,0.293767721344527,0.09,"Parallel"
"Chemical","3-hydroxy-2-methylpyridine sulfate",0.0617357456443114,0.26,0.25483334928338,0.29,0.6661196935345,0,"Single"
"Sphingomyelins","hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**",0.0918392627814638,0.16,0.930070763149848,1,0.256927029510753,0,"Single"
"Food Component/Plant","glycitein sulfate (2)",0.165791073129552,0,0.0356680363123667,0,0.8556525101977,0.38,"Interaction"
"Fatty Acid, Dicarboxylate","tetradecadienedioate (C14:2-DC)*",0.409075361481636,0.72,0.873118647526317,0.21,0.553607698175877,0,"Single"
"Fatty Acid, Dicarboxylate","eicosenedioate (C20:1-DC)*",0.502430497426129,0.72,0.633561621475429,0.21,0.0145483231604339,0,"Single"
"Lysine Metabolism","hydroxy-N6,N6,N6-trimethyllysine*",0.787397097806201,0.06,0.883016581075362,0.79,0.0866361262938049,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","undecenoylcarnitine (C11:1)",0.418655660234303,0.71,0.0242993675707949,0,0.0730835670271811,0,"Parallel"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxydecanoylcarnitine",0.603314344635024,0.87,0.356854227062597,0.93,0.0129126565466153,0,"Single"
"Methionine, Cysteine, SAM and Taurine Metabolism","succinoyltaurine",0.695262136979116,0.62,0.653480582585039,0.01,0.308735585780945,0.09,"Parallel"
"Endocannabinoid","hexanoyltaurine",0.891208511214978,0.76,0.852175397185394,0.78,0.112655167941676,0,"Single"
"Chemical","3,5-dichloro-2,6-dihydroxybenzoic acid",0.900242899264529,0.26,0.215893407829777,0.29,0.223349254052432,0,"Single"
"Food Component/Plant","vanillic acid glycine",0.152671314015267,0,0.0912165424144063,0,0.718974171214456,0.38,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","2-hydroxy-4-(methylthio)butanoic acid",0.467116526728846,0.62,0.118025182669859,0.01,0.399127984796418,0.09,"Parallel"
"Fatty Acid, Dicarboxylate","branched chain 14:0 dicarboxylic acid**",0.646871418278856,0.72,0.209171423868223,0.21,0.363490346571372,0,"Single"
"Glycosyl PE","1-stearoyl-2-arachidonoyl-glycosyl-GPE (18:0/20:4)**",0.106224890044658,0.106224890044658,0.317820282700764,0.317820282700764,0.0484566212256811,0.0484566212256811,"Single"
"Partially Characterized Molecules","pentose acid*",0.049670177745694,0.94,0.113821161854159,0,0.406143517583883,0,"Parallel"
"Histidine Metabolism","1-methyl-5-imidazolelactate",0.551275981542917,0.76,0.221940960313875,0,0.00674359582705306,0,"Parallel"
"Medium Chain Fatty Acid","(2 or 3)-decenoate (10:1n7 or n8)",0.717948976290998,0.99,0.0438776724003568,0.01,0.00493940601387649,0,"Parallel"
"Leucine, Isoleucine and Valine Metabolism","N,N-dimethylvaline",0.690372267666611,0.77,0.796947967029088,0.02,0.437723256658981,0.09,"Parallel"
"Partially Characterized Molecules","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",0.996144161408816,0.94,0.653971340924086,0,0.0392923185198146,0,"Parallel"
"Partially Characterized Molecules","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*",0.889212848021197,0.94,0.62016144710035,0,0.0248882580518379,0,"Parallel"
"Fatty Acid, Branched","citronellic acid",0.977371019085304,0.73,0.106714458967086,0.01,0.423865431661311,0,"Parallel"
"Partially Characterized Molecules","glycine conjugate of C6H10O2 (2)*",0.808958613870568,0.94,0.578475967526926,0,0.739879668892688,0,"Parallel"
"Partially Characterized Molecules","glycine conjugate of C6H10O2 (3)*",0.528702784471574,0.94,0.803358153008324,0,0.668205204566409,0,"Parallel"
"Chemical","3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",0.360296898960861,0.26,0.39282593906656,0.29,0.0883323615430418,0,"Single"
"Partially Characterized Molecules","branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*",0.508637721396654,0.94,0.0414102906810232,0,0.000164227072807179,0,"Parallel"
"Fatty Acid, Dicarboxylate","decadienedioic acid (C10:2-DC)**",0.542662069076568,0.72,0.918570232354601,0.21,0.579879712875042,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)","cis-3,4-methyleneheptanoylcarnitine",0.508930920770475,0.68,0.100300192420253,0.06,0.0850380489843178,0,"Single"
"Lysine Metabolism","N-acetyl-2-aminoadipate",0.030652607930092,0.06,0.136171789246682,0.79,0.932747777582265,0,"Single"
"Chemical","4-chlorobenzoic acid",0.546371481334198,0.26,0.806510697500904,0.29,0.972482309524897,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxyoctanoylcarnitine (1)",0.464536046354724,0.87,0.541174133838322,0.93,0.0367576429947392,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxyoctanoylcarnitine (2)",0.646453478006094,0.87,0.788392997881524,0.93,0.014868850758807,0,"Single"
"Fatty Acid Metabolism (Acyl Glycine)","cis-3,4-methyleneheptanoylglycine",0.631237631581494,1,0.977108878667639,0.46,0.679353596378088,0.61,"None"
"Partially Characterized Molecules","bilirubin degradation product, C17H18N2O4 (1)**",0.912693793201108,0.94,9.43195771146688e-05,0,0.729126228572226,0,"Parallel"
"Partially Characterized Molecules","bilirubin degradation product, C17H18N2O4 (2)**",0.775944199987089,0.94,0.000516103423316008,0,0.687715108636909,0,"Parallel"
"Partially Characterized Molecules","bilirubin degradation product, C17H18N2O4 (3)**",0.765453636005499,0.94,0.00307726048702872,0,0.38644824534694,0,"Parallel"
"Partially Characterized Molecules","bilirubin degradation product, C17H20N2O5 (1)**",0.959080838797405,0.94,0.0266317174510588,0,0.222377345152702,0,"Parallel"
"Partially Characterized Molecules","bilirubin degradation product, C17H20N2O5 (2)**",0.825313275252414,0.94,0.0536287999107702,0,0.133078471992726,0,"Parallel"
"Tryptophan Metabolism","oxindolylalanine",0.133342137560428,0.63,0.948665560484035,0.3,0.021032099358543,0.01,"Single"
"Chemical","perfluorohexanesulfonate (PFHxS)",0.423846428604954,0.26,0.363480122835236,0.29,0.0552673735812512,0,"Single"
"Lactoyl Amino Acid","N-lactoyl isoleucine",0.487432708511348,0.11,0.200075787612758,0.03,0.123414768539381,0.05,"Parallel"
"Lactoyl Amino Acid","N-lactoyl leucine",0.113126986706229,0.11,0.120349503744969,0.03,0.299636734497546,0.05,"Parallel"
"Lactoyl Amino Acid","N-lactoyl phenylalanine",0.234185037772858,0.11,0.269956460527752,0.03,0.197695857633367,0.05,"Parallel"
"Lactoyl Amino Acid","N-lactoyl tyrosine",0.144365264582407,0.11,0.0922087535054617,0.03,0.047443593159468,0.05,"Parallel"
"Lactoyl Amino Acid","N-lactoyl valine",0.219105513663349,0.11,0.0750177958761063,0.03,0.332566740722661,0.05,"Parallel"
"Unknown Metabolite","X-10445",0.057176661996523,0.36,0.0824717704561403,0,0.30353222255504,0,"Parallel"
"Unknown Metabolite","X-10457",0.292980034120224,0.36,0.364712309057361,0,0.525121155964936,0,"Parallel"
"Unknown Metabolite","X-11381",0.42459085043652,0.36,0.61591724977412,0,0.00358502646861965,0,"Parallel"
"Unknown Metabolite","X-11478",0.729674630908963,0.36,0.0827948268079878,0,0.0495371736589692,0,"Parallel"
"Unknown Metabolite","X-11787",0.522943960164359,0.36,0.0611059088860733,0,0.48525034710277,0,"Parallel"
"Unknown Metabolite","X-11795",0.312431417316155,0.36,0.790956075273417,0,0.240088019686726,0,"Parallel"
"Unknown Metabolite","X-11843",0.280877792681116,0.36,0.732913037403539,0,0.613324246648081,0,"Parallel"
"Unknown Metabolite","X-11852",0.367454362332944,0.36,0.601096593158106,0,0.286077237297352,0,"Parallel"
"Unknown Metabolite","X-11861",0.198358217685659,0.36,0.33727653561901,0,0.0753025057528025,0,"Parallel"
"Unknown Metabolite","X-11979",0.616132556544777,0.36,0.00136226248110427,0,0.751548552793012,0,"Parallel"
"Unknown Metabolite","X-12027",0.971903182734187,0.36,0.753471582580815,0,0.50407941477464,0,"Parallel"
"Unknown Metabolite","X-12100",0.433662388949527,0.36,0.527391444434137,0,0.0144443980527621,0,"Parallel"
"Unknown Metabolite","X-12101",0.666311242390106,0.36,0.996554964639794,0,0.751873937800154,0,"Parallel"
"Unknown Metabolite","X-12104",0.311875595290163,0.36,0.412293000266722,0,0.277761260726219,0,"Parallel"
"Unknown Metabolite","X-12117",0.56823784427855,0.36,0.804939372876421,0,0.245064364247314,0,"Parallel"
"Unknown Metabolite","X-12124",0.254574202092167,0.36,0.428038763319628,0,0.392249258656406,0,"Parallel"
"Unknown Metabolite","X-12127",0.233516773404281,0.36,0.0673401328317813,0,0.516891050190369,0,"Parallel"
"Unknown Metabolite","X-12193",0.44476201084221,0.36,0.311485082513999,0,0.648545948004271,0,"Parallel"
"Unknown Metabolite","X-12199",0.0435202833836276,0.36,0.0318783494526994,0,0.263123050346935,0,"Parallel"
"Unknown Metabolite","X-12214",0.156931016120078,0.36,0.322485491121236,0,0.4099387970098,0,"Parallel"
"Unknown Metabolite","X-12216",0.502378015801223,0.36,0.0455831166803741,0,0.245449009291939,0,"Parallel"
"Unknown Metabolite","X-12221",0.0504821536262969,0.36,0.220491079418228,0,0.673782101482165,0,"Parallel"
"Unknown Metabolite","X-12306",0.224731337658075,0.36,0.0413030358283673,0,0.34084571071137,0,"Parallel"
"Unknown Metabolite","X-12411",0.445062053759043,0.36,0.0241185842821941,0,0.529767734425648,0,"Parallel"
"Unknown Metabolite","X-12462",0.71087417568813,0.36,0.29491874808569,0,0.0302806591466684,0,"Parallel"
"Unknown Metabolite","X-12544",0.24307072657505,0.36,0.190912995516193,0,0.153566560163169,0,"Parallel"
"Unknown Metabolite","X-12680",0.145032947176644,0.36,0.223047267273129,0,0.552719245293659,0,"Parallel"
"Unknown Metabolite","X-12704",0.108285323376433,0.36,0.0673856742095854,0,0.481667355739217,0,"Parallel"
"Unknown Metabolite","X-12707",0.856486547066405,0.36,0.933899354967106,0,0.877031324221069,0,"Parallel"
"Unknown Metabolite","X-12726",0.533297693358788,0.36,0.940014876131685,0,0.736007057300634,0,"Parallel"
"Unknown Metabolite","X-12730",0.00425477388019508,0.36,0.0540129466111754,0,0.19851668823835,0,"Parallel"
"Unknown Metabolite","X-12798",0.498489868821124,0.36,0.763749552769317,0,0.00841353764478265,0,"Parallel"
"Unknown Metabolite","X-13553",0.900036303639352,0.36,0.995116799005468,0,0.941936204095442,0,"Parallel"
"Unknown Metabolite","X-13684",0.633888891415668,0.36,0.597169058190124,0,0.351367066845585,0,"Parallel"
"Unknown Metabolite","X-13846",0.162076305178351,0.36,0.0134452303522052,0,0.643894319886922,0,"Parallel"
"Unknown Metabolite","X-13866",0.995256881153968,0.36,0.797962362867729,0,0.0627432248810527,0,"Parallel"
"Unknown Metabolite","X-14056",0.256601311403708,0.36,0.222644554278935,0,0.96560573108322,0,"Parallel"
"Unknown Metabolite","X-15461",0.53419022168211,0.36,0.930527501951892,0,0.125969685445144,0,"Parallel"
"Unknown Metabolite","X-15503",0.832544198669565,0.36,0.368257453722282,0,0.372086839106519,0,"Parallel"
"Unknown Metabolite","X-15728",0.0788084267190387,0.36,0.0384324854094475,0,0.613703771687181,0,"Parallel"
"Unknown Metabolite","X-16087",0.814677138271943,0.36,0.0416401519288033,0,0.185448641970876,0,"Parallel"
"Unknown Metabolite","X-16397",0.468302072384426,0.36,0.0771105279469091,0,0.919467000956209,0,"Parallel"
"Unknown Metabolite","X-16576",0.424622221903003,0.36,0.332636252003159,0,0.642384963552794,0,"Parallel"
"Unknown Metabolite","X-16580",0.348807154127751,0.36,0.844684255823743,0,0.369100557113515,0,"Parallel"
"Unknown Metabolite","X-16649",0.123598608897948,0.36,0.625049874358119,0,0.208855276437321,0,"Parallel"
"Unknown Metabolite","X-17010",0.512554311956187,0.36,0.777335314832774,0,0.212351160895912,0,"Parallel"
"Unknown Metabolite","X-17146",0.0371282287147095,0.36,0.00507970634850423,0,0.0111126909603167,0,"Parallel"
"Unknown Metabolite","X-17304",0.526997158826061,0.36,0.555896152283371,0,0.296744562060734,0,"Parallel"
"Unknown Metabolite","X-17325",0.576733793120965,0.36,0.263932625672541,0,0.611896554997243,0,"Parallel"
"Unknown Metabolite","X-17335",0.13809446823388,0.36,0.0931695241846204,0,0.950459539374896,0,"Parallel"
"Unknown Metabolite","X-17367",0.513993050839765,0.36,0.283076301859211,0,0.967382874955612,0,"Parallel"
"Unknown Metabolite","X-17654",0.543263798548278,0.36,0.830598773180017,0,0.793245358852134,0,"Parallel"
"Unknown Metabolite","X-18059",0.101592310813654,0.36,0.0501107045396918,0,0.981400184334883,0,"Parallel"
"Unknown Metabolite","X-18750",0.426549778903468,0.36,0.0258309396334155,0,0.672912653327628,0,"Parallel"
"Unknown Metabolite","X-18913",0.243687803879758,0.36,0.72442699694838,0,0.111302943226798,0,"Parallel"
"Unknown Metabolite","X-18921",0.643571743690563,0.36,0.192950279002335,0,0.148554393081177,0,"Parallel"
"Unknown Metabolite","X-19141",0.615249305424855,0.36,0.936156931105748,0,0.166114385726702,0,"Parallel"
"Unknown Metabolite","X-19438",0.00715501241177458,0.36,0.290350350288069,0,0.941640933788355,0,"Parallel"
"Unknown Metabolite","X-20512",0.744580891844046,0.36,0.794658870657471,0,0.956680466644223,0,"Parallel"
"Unknown Metabolite","X-21258",0.192676832385167,0.36,0.127431722058572,0,0.216811940974783,0,"Parallel"
"Unknown Metabolite","X-21286",0.767810521078073,0.36,0.587071011954344,0,0.599528215487485,0,"Parallel"
"Unknown Metabolite","X-21310",0.86610852627554,0.36,0.730216289773252,0,0.954726624298864,0,"Parallel"
"Unknown Metabolite","X-21319",0.650898575189755,0.36,0.0270322881038862,0,0.294341195650775,0,"Parallel"
"Unknown Metabolite","X-21351",0.391587295477967,0.36,0.666272647230943,0,0.0740160911807391,0,"Parallel"
"Unknown Metabolite","X-21353",0.725978478024375,0.36,0.0278429305203066,0,0.0368880059675003,0,"Parallel"
"Unknown Metabolite","X-21796",0.887953825251931,0.36,0.0503524398376682,0,0.0374240298594966,0,"Parallel"
"Unknown Metabolite","X-21821",0.440944673730808,0.36,0.887466381221852,0,0.187982534675333,0,"Parallel"
"Unknown Metabolite","X-22162",0.773960577168898,0.36,0.917092890982953,0,0.112613901205624,0,"Parallel"
"Unknown Metabolite","X-22776",0.809011575735889,0.36,0.0218980915893267,0,0.0599614261388604,0,"Parallel"
"Unknown Metabolite","X-22835",0.24912133253649,0.36,0.188829105759512,0,0.133678024771163,0,"Parallel"
"Unknown Metabolite","X-23201",0.0446827553136234,0.36,0.143998463510828,0,0.492090144712833,0,"Parallel"
"Unknown Metabolite","X-23587",0.637974743066392,0.36,0.70968887731794,0,0.776645257868477,0,"Parallel"
"Unknown Metabolite","X-23593",0.383782668713831,0.36,0.138883480061848,0,0.0474731474888607,0,"Parallel"
"Unknown Metabolite","X-23636",0.916288831044664,0.36,0.860033508808326,0,0.0100143346902557,0,"Parallel"
"Unknown Metabolite","X-23639",0.175955935792851,0.36,0.7080236240358,0,0.17492905329313,0,"Parallel"
"Unknown Metabolite","X-23665",0.395359601625028,0.36,0.400876786854492,0,0.0180640881427135,0,"Parallel"
"Unknown Metabolite","X-23678",0.253670912638431,0.36,0.162285657623653,0,0.750427817306241,0,"Parallel"
"Unknown Metabolite","X-23680",0.246886173954155,0.36,0.0536559138647941,0,0.0724644631075809,0,"Parallel"
"Unknown Metabolite","X-23739",0.475839259221455,0.36,0.440719458143338,0,0.28448074213295,0,"Parallel"
"Unknown Metabolite","X-23782",0.940986219612732,0.36,0.312506510118824,0,0.0014724172259075,0,"Parallel"
"Unknown Metabolite","X-24243",0.612632354950967,0.36,0.690584648857761,0,0.894589868701397,0,"Parallel"
"Unknown Metabolite","X-24253",0.330173726745886,0.36,0.551141366913923,0,0.00320054968056837,0,"Parallel"
"Unknown Metabolite","X-24295",0.62415585053774,0.36,0.0619828330106273,0,0.505536510684709,0,"Parallel"
"Unknown Metabolite","X-24306",0.353474592229199,0.36,0.688721340540156,0,0.00340811734951829,0,"Parallel"
"Unknown Metabolite","X-24307",0.905113362864399,0.36,0.0590941598677072,0,0.00460966112550134,0,"Parallel"
"Unknown Metabolite","X-24328",0.897268137123345,0.36,0.218434793106507,0,0.44579177460338,0,"Parallel"
"Unknown Metabolite","X-24337",0.519555345454181,0.36,0.476958234642752,0,0.205657639660086,0,"Parallel"
"Unknown Metabolite","X-24425",0.364998325578655,0.36,0.537036801650313,0,0.337380503536399,0,"Parallel"
"Unknown Metabolite","X-24432",0.449772466807155,0.36,0.441066565786753,0,0.839760666202026,0,"Parallel"
"Unknown Metabolite","X-24456",0.108440236296502,0.36,0.731063869287742,0,0.0192493910561529,0,"Parallel"
"Unknown Metabolite","X-24518",0.722414664656395,0.36,0.419297441015633,0,0.591124213437452,0,"Parallel"
"Unknown Metabolite","X-24549",0.0205031686838714,0.36,0.33008849736497,0,0.511038498672777,0,"Parallel"
"Unknown Metabolite","X-24608",0.464499052641958,0.36,0.342257383906088,0,0.0226365701006135,0,"Parallel"
"Unknown Metabolite","X-24623",0.982346807395935,0.36,0.00283342508847982,0,0.361168456829582,0,"Parallel"
"Unknown Metabolite","X-24642",0.369166733340576,0.36,0.0882371902110597,0,0.217076901831498,0,"Parallel"
"Unknown Metabolite","X-24665",0.39647844675679,0.36,0.779266724216688,0,0.000583994355574017,0,"Parallel"
