"sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)",0.935459771271689,0.01,0.0130562612124512,0.14,0.415529201054824,0.04,"Interaction"
"Fatty Acid, Dicarboxylate","3-methylglutarate/2-methylglutarate",0.145481735771203,0,0.394779352234803,0,0.678826716550595,0,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","trans-3,4-methyleneheptanoylglycine",0.0593094113102091,0,0.893625101717578,0.18,0.496454232800766,0.98,"Interaction"
"Tryptophan Metabolism","indolepropionylglycine",0.151178734442438,0,0.155259172922816,0,0.525344435025332,0.11,"Interaction"
"Fatty Acid, Monohydroxy","2-hydroxyoleate",0.0124969920001317,0,0.701372612167666,0.49,0.122020519611062,0,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","2,3-dihydroxy-2-methylbutyrate",0.339565327300633,0,0.0746830551600497,0,0.865672991142121,0.79,"Interaction"
"Pyrimidine Metabolism, Cytidine containing","2'-O-methylcytidine",0.00375892717884012,0,0.0680590065236132,0.02,0.837636084199244,0.07,"Interaction"
"Pyrimidine Metabolism, Uracil containing","2'-O-methyluridine",0.0463624806049687,0,0.489557203501285,0.03,0.798380856995032,0.73,"Interaction"
"Gamma-glutamyl Amino Acid","gamma-glutamyl-alpha-lysine",0.0590694277927427,0,0.0541492095398009,0,0.430834353404516,0.99,"Interaction"
"Diacylglycerol","oleoyl-oleoyl-glycerol (18:1/18:1) [2]*",0.0317741899459746,0,0.0289904924697004,0.01,0.171169751192659,0,"Interaction"
"Diacylglycerol","stearoyl-linoleoyl-glycerol (18:0/18:2) [2]*",0.358536248479306,0,0.546544701999322,0.01,0.782115776584705,0,"Interaction"
"Diacylglycerol","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*",0.0386648345452742,0,0.134673309683756,0.01,0.152573016034523,0,"Interaction"
"Diacylglycerol","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*",0.0215927197310407,0,0.29002073909354,0.01,0.0533805247536591,0,"Interaction"
"Diacylglycerol","linoleoyl-linolenoyl-glycerol (18:2/18:3) [1]*",0.085924630274044,0,0.397461726400546,0.01,0.576901112969328,0,"Interaction"
"Diacylglycerol","linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*",0.0201322847252344,0,0.498679777030609,0.01,0.172472526728408,0,"Interaction"
"Diacylglycerol","linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [1]*",0.13554468605485,0,0.806882711835377,0.01,0.121892585637022,0,"Interaction"
"Diacylglycerol","linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [2]*",0.0123577799770064,0,0.927941511948596,0.01,0.0338321640781194,0,"Interaction"
"Diacylglycerol","oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*",0.316717939907726,0,0.176505596095529,0.01,0.512382857114576,0,"Interaction"
"Diacylglycerol","oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*",0.0233187236465036,0,0.368663913702066,0.01,0.102171329429803,0,"Interaction"
"Diacylglycerol","palmitoyl-linolenoyl-glycerol (16:0/18:3) [2]*",0.309123338163078,0,0.265549803303746,0.01,0.502265414677353,0,"Interaction"
"Diacylglycerol","diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*",0.0231134721208402,0,0.301968901771651,0.01,0.380749676459497,0,"Interaction"
"Diacylglycerol","linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*",0.0698306438580283,0,0.625236116165121,0.01,0.131605430293617,0,"Interaction"
"Diacylglycerol","linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*",0.0124485241050818,0,0.634495189929596,0.01,0.0634394109612355,0,"Interaction"
"Diacylglycerol","stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*",0.372949917712487,0,7.26374785118964e-05,0.01,0.0960574560756744,0,"Interaction"
"Phosphatidylinositol (PI)","1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*",0.0380392259923202,0,0.501399292139321,0.95,0.0600102762790227,0.03,"Interaction"
"Chemical","perfluorooctanesulfonate (PFOS)",0.0582407556415679,0,0.121886057388775,0,0.387368197303685,0,"Interaction"
"Lysoplasmalogen","1-palmityl-GPE (O-16:0)*",0.0434722174612172,0,0.509743875433798,0.12,0.0252288058413329,0,"Interaction"
"Plasmalogen","1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*",0.111909541734623,0,0.70548969490615,0.01,0.00688917343972717,0,"Interaction"
"Plasmalogen","1-palmityl-2-palmitoyl-GPC (O-16:0/16:0)*",0.0222637473910641,0,0.406359330824523,0.01,0.0392805304719862,0,"Interaction"
"Diacylglycerol","palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*",0.00853222934659502,0,0.160716524063823,0.01,0.26144555532314,0,"Interaction"
"Ceramides","N-behenoyl-sphingadienine (d18:2/22:0)*",0.0425605184916445,0,0.095108595207416,0,0.373995116945582,0.08,"Interaction"
"Hexosylceramides (HCER)","glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*",0.368407001317093,0,0.305139077756148,0.35,0.909367915595947,0.16,"Interaction"
"Sphingolipid Synthesis","sphingadienine",0.406940491612063,0.01,4.0296331945547e-05,0,0.419746048191099,0.62,"Interaction"
"Phospholipid Metabolism","glycerophosphoserine*",0.0699974872495149,0,0.000226549534546775,0,0.590386678981937,0.11,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-(hydroxylinoleoyl)-GPC (16:0/18:2(OH))*",0.0883043810252956,0,0.0638100783085103,0.31,0.0792313443900264,0,"Interaction"
"Ceramides","ceramide (d16:1/24:1, d18:1/22:1)*",0.054011079295666,0,0.01760705825026,0,0.371358190225,0.08,"Interaction"
"Hexosylceramides (HCER)","glycosyl ceramide (d16:1/24:1, d18:1/22:1)*",0.0128382923323775,0,0.0603922235817019,0.35,0.379374037322989,0.16,"Interaction"
"Ceramides","ceramide (d18:2/24:1, d18:1/24:2)*",0.0331481510698388,0,0.289408919617523,0,0.127482154219196,0.08,"Interaction"
"Hexosylceramides (HCER)","glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",0.0573046102654658,0,0.789689212994944,0.35,0.0280598208686013,0.16,"Interaction"
"Hexosylceramides (HCER)","glycosyl ceramide (d18:1/23:1, d17:1/24:1)*",0.00434864302447468,0,0.137943420195792,0.35,0.197083581278326,0.16,"Interaction"
"Ceramides","ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",0.00484819676677287,0,0.295021458945497,0,0.182376521414381,0.08,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","nisinate (24:6n3)",0.0812572521458721,0,0.434144728178263,0.97,0.0075829115088374,0,"Interaction"
"Dihydrosphingomyelins","sphingomyelin (d18:0/20:0, d16:0/22:0)*",0.165697997754557,0,0.00655210842787929,0,0.229804835701921,0.18,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/19:0, d19:1/18:0)*",0.00408234091480091,0,0.312571493773925,0.13,0.579670916981619,0.06,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/18:1)*",0.0278712042863785,0,0.5804403031259,0.13,0.293579279071782,0.06,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/24:2)*",0.00810623214269316,0,0.483970723046567,0.13,0.0694512310778722,0.06,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/21:0, d16:2/23:0)*",0.0046588526345783,0,0.0358758230118794,0.13,0.575261619918686,0.06,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/23:1)*",0.00587562789646055,0,0.283966772350834,0.13,0.215330212069797,0.06,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",0.0131193845251454,0,0.161514076113293,0.13,0.435121233608034,0.06,"Interaction"
"Sphingomyelins","sphingomyelin (d17:2/16:0, d18:2/15:0)*",0.00641755661268782,0,0.225810440478988,0.13,0.190420943366128,0.06,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","heneicosapentaenoate (21:5n3)",0.0475158094119393,0,0.652283263207754,0.97,0.0144434635733372,0,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","linolenoylcarnitine (C18:3)*",0.00124181036972582,0,0.808395327854886,0.99,0.134245939176609,0.01,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","behenoylcarnitine (C22)*",0.0113389657863202,0,0.591504981665267,0.92,0.301752345104357,0.16,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","lignoceroylcarnitine (C24)*",0.028820993991781,0,0.704718707187556,0.92,0.08124390088249,0.16,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","arachidonoylcarnitine (C20:4)",0.00136512287856031,0,0.596261157250814,0.99,0.0619420159153436,0.01,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","eicosenoylcarnitine (C20:1)*",0.00519068015078547,0,0.456090403644409,0.59,0.111680867415603,0.02,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","dihomo-linoleoylcarnitine (C20:2)*",0.00908415546146442,0,0.759791072273903,0.99,0.0724724490524766,0.01,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","dihomo-linolenoylcarnitine (C20:3n3 or 6)*",0.00463284072408918,0,0.62928514062124,0.99,0.219057097476538,0.01,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","pentadecanoylcarnitine (C15)*",0.00631921297664208,0,0.722978420536816,0.92,0.151142496649399,0.16,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","docosahexaenoylcarnitine (C22:6)*",0.00174280548753425,0,0.995985919988805,0.99,0.109951778480501,0.01,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","docosapentaenoylcarnitine (C22:5n3)*",0.00134167848790769,0,0.825032407675522,0.99,0.247125761341406,0.01,"Interaction"
"Hexosylceramides (HCER)","glycosyl ceramide (d18:1/20:0, d16:1/22:0)*",0.025171830128536,0,0.697613561072751,0.35,0.306173284994347,0.16,"Interaction"
"Lysine Metabolism","N,N,N-trimethyl-5-aminovalerate",0.428551049183075,0,0.613154101730429,0,0.267987645549226,0.12,"Interaction"
"Food Component/Plant","ethyl alpha-glucopyranoside",0.00512287426465028,0,0.000226269537692058,0,0.525183765651469,0.26,"Interaction"
"Vitamin A Metabolism","carotene diol (1)",0.00430441781998215,0,0.384435013038831,0.63,0.819075681153776,0.51,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-pentadecanoyl-GPC (16:0/15:0)*",0.0239966428534731,0,0.197344806933853,0.31,0.171354546924311,0,"Interaction"
"Polyamine Metabolism","(N(1) + N(8))-acetylspermidine",0.034445762571776,0,0.127906554566596,0,0.495415430532775,0.07,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","5-dodecenoylcarnitine (C12:1)",0.00779098150128746,0,0.455717338053863,0.59,0.123718774721922,0.02,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","2-butenoylglycine",0.108540135368032,0,0.189010896491162,0.18,0.920153248563631,0.98,"Interaction"
"Dihydroceramides","N-palmitoyl-phytosphingosine (t18:0/16:0)",0.807363649146428,0.48,0.110907993396117,0.05,0.0566478029009869,0.04,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxypalmitoylcarnitine",0.00524917093078433,0,0.162586033453004,0.42,0.213132235880731,0.01,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxyoleoylcarnitine",0.00250900695826236,0,0.318451331808532,0.42,0.128092329656582,0.01,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","isocaproylglycine",0.058194606055835,0,0.301752944125243,0.18,0.937595884789749,0.98,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","trans-2-hexenoylglycine",0.0133183947592255,0,0.239183614039991,0.18,0.979032629474061,0.98,"Interaction"
"Fatty Acid, Monohydroxy","2-hydroxyarachidate*",0.00299424979641216,0,0.684545544993154,0.49,0.235888547660438,0,"Interaction"
"Fatty Acid, Branched","18-methylnonadecanoate (i20:0)",0.000202137944186654,0,0.358512961536253,0.51,0.0619478455068783,0,"Interaction"
"Fatty Acid, Monohydroxy","3-hydroxyoleate*",0.00725612607926385,0,0.292195076468765,0.49,0.0969532066839754,0,"Interaction"
"Pentose Metabolism","lyxonate",0.0095014028892967,0,0.0607865733301757,0,0.89408352597717,1,"Interaction"
"Fatty Acid, Dicarboxylate","heptadecanedioate (C17-DC)",0.430745456814447,0,0.491237129977824,0,0.153870410441258,0,"Interaction"
"Fatty Acid, Dicarboxylate","nonadecanedioate (C19-DC)",0.111027113172276,0,0.706121506185396,0,0.0974417024516959,0,"Interaction"
"Fatty Acid, Dicarboxylate","dodecenedioate (C12:1-DC)*",0.0747640328523481,0,0.0787743492220222,0,0.0121003332539655,0,"Interaction"
"Fatty Acid, Dicarboxylate","hexadecenedioate (C16:1-DC)*",0.0229073144190831,0,0.482940956157875,0,0.305987801130446,0,"Interaction"
"Fatty Acid, Dicarboxylate","octadecenedioate (C18:1-DC)",0.0808133336209256,0,0.582831896635635,0,0.0286408146418157,0,"Interaction"
"Fatty Acid, Dicarboxylate","heptenedioate (C7:1-DC)*",0.140928813101203,0,0.208689926366206,0,0.274131402926875,0,"Interaction"
"Fatty Acid, Dicarboxylate","octadecadienedioate (C18:2-DC)*",0.183100726765987,0,0.98206887690008,0,0.0226109792757133,0,"Interaction"
"Partially Characterized Molecules","glucuronide of C14H22O4 (1)*",0.724103332681205,0,0.115347509333269,0.01,0.608786939925953,0.25,"Interaction"
"Fatty Acid, Dicarboxylate","3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**",0.14764994476692,0,0.0993628086364892,0,0.318354775019493,0,"Interaction"
"Chemical","methylnaphthyl sulfate (1)*",0.0724090874826788,0,0.0311599060189438,0,0.0846324273777222,0,"Interaction"
"Chemical","methylnaphthyl sulfate (2)*",0.0873302658646252,0,0.0276357708008303,0,0.143167277299275,0,"Interaction"
"Partially Characterized Molecules","glucuronide of C10H18O2 (11)*",0.377059304462208,0,0.631708108663764,0.01,0.609070785552049,0.25,"Interaction"
"Partially Characterized Molecules","glucuronide of C10H18O2 (12)*",0.012362711261039,0,0.817059419985301,0.01,0.66126269769053,0.25,"Interaction"
"Fatty Acid, Amino","N-acetyl-2-aminooctanoate*",0.0125609582781848,0,0.136088477678258,0.2,0.918406236181407,0.59,"Interaction"
"Alanine and Aspartate Metabolism","hydroxyasparagine**",0.0616693132859754,0,0.0923564611377697,0,0.397341266598012,0.45,"Interaction"
"Food Component/Plant","daidzein 7-O-glucuronide",0.587484892285574,0,0.0268979387992647,0,0.426562266483101,0.26,"Interaction"
"Food Component/Plant","genistein sulfate*",0.780510568629657,0,0.0278143721818475,0,0.493343710793417,0.26,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","3-hydroxybutyroylglycine**",0.257368810705029,0,0.847149289228412,0.18,0.371919455636187,0.98,"Interaction"
"Food Component/Plant","genistein glucuronide*",0.678326111370945,0,0.284119756152253,0,0.56176723101261,0.26,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N,N,N-trimethyl-alanylproline betaine (TMAP)",0.102333588555585,0,0.949932666584063,0,0.00114752680327378,0,"Interaction"
"Food Component/Plant","3-formylindole",0.128518608340171,0,0.0276960814193922,0,0.102732328977059,0.26,"Interaction"
"Gamma-glutamyl Amino Acid","gamma-glutamylcitrulline*",0.0491215054573758,0,0.00217232921612595,0,0.99723560722041,0.99,"Interaction"
"Partially Characterized Molecules","glycine conjugate of C10H14O2 (1)*",0.0275134553817146,0,0.691336539231728,0.01,0.402539143774567,0.25,"Interaction"
"Food Component/Plant","dihydroferulic acid sulfate",0.572367178754315,0,0.0303142630199527,0,0.603911132872936,0.26,"Interaction"
"Sphingomyelins","sphingomyelin (d17:1/14:0, d16:1/15:0)*",0.0471008589825079,0,0.086625936989028,0.13,0.370300090411109,0.06,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","tetradecadienoate (14:2)*",0.00246019186516173,0,0.390311872643198,0.97,0.0106942688703476,0,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","3-amino-2-piperidone",0.0846592724045197,0,0.00473373903698206,0,0.335448622828732,0,"Interaction"
"Alanine and Aspartate Metabolism","N,N-dimethylalanine",0.279938387183819,0,0.00270772851577242,0,0.675133355309903,0.45,"Interaction"
"Food Component/Plant","3-indoleglyoxylic acid",0.235198432515311,0,0.0158185523967511,0,0.112585480621087,0.26,"Interaction"
"Food Component/Plant","ethyl beta-glucopyranoside",0.0117986963531435,0,0.0861439477503991,0,0.0915899916731017,0.26,"Interaction"
"Fatty Acid, Dicarboxylate","2-hydroxysebacate",0.212190322920671,0,0.637695832235193,0,0.182723246576065,0,"Interaction"
"Food Component/Plant","enterolactone sulfate",0.114707627701673,0,0.0243394878973726,0,0.808571574699547,0.26,"Interaction"
"Ascorbate and Aldarate Metabolism","ascorbic acid 3-sulfate*",0.00785530118607311,0,0.80291621519961,0.06,0.341173775595988,0.57,"Interaction"
"Lysine Metabolism","N6,N6-dimethyllysine",0.151913932554849,0,0.123296353428687,0,0.984540270247239,0.12,"Interaction"
"Fatty Acid, Dicarboxylate","dodecadienoate (12:2)*",0.0043001556007562,0,0.246496844683602,0,0.00594377095495135,0,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N-acetylhomocitrulline",0.299552518521166,0,0.0462009128408142,0,0.416196812831512,0,"Interaction"
"Benzoate Metabolism","4-ethylcatechol sulfate",0.152407402461567,0.05,0.0301768307737844,0,0.369006204646835,0.51,"Parallel"
"Lysine Metabolism","N2-acetyl,N6,N6-dimethyllysine",0.0117236054205059,0,0.421080162876407,0,0.186302905331869,0.12,"Interaction"
"Benzoate Metabolism","4-allylcatechol sulfate",0.549522727589554,0.05,0.00111098103411543,0,0.149646799434217,0.51,"Parallel"
"Food Component/Plant","methyl vanillate sulfate",0.37560802465738,0,0.018767646802104,0,0.0652809900971426,0.26,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","4-methylhexanoylglycine",0.0328551579726247,0,0.513584110847894,0.18,0.810086980378174,0.98,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","3-hydroxyoctanoylglycine",0.0136630528470077,0,0.423586149585405,0.18,0.988895045476346,0.98,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","heptadecatrienoate (17:3)*",0.0134347568172586,0,0.619306566210465,0.97,0.0178429308688799,0,"Interaction"
"Lysophospholipid","1-nonadecenoyl-GPC (19:1)*",0.00528400805299263,0,0.199910819115001,0.09,0.125606408411946,0,"Interaction"
"Monoacylglycerol","1-heptadecenoylglycerol (17:1)*",0.0352383138062915,0,0.197662110357632,0.34,0.230604884441486,0.01,"Interaction"
"Lysophospholipid","1-heneicosanoyl-GPC (21:0)*",0.00445700868440854,0,0.66640034439327,0.09,0.358673433107662,0,"Interaction"
"Lysophospholipid","1-nisinoyl-GPC (24:6)*",0.0314958810817204,0,0.583308382738154,0.09,0.176702873541181,0,"Interaction"
"Food Component/Plant","dihydrocaffeate sulfate (2)",0.109444328437446,0,0.0137253616746172,0,0.406653096347157,0.26,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxyhexanoylcarnitine (1)",0.0440141206934258,0,0.203239269992472,0.42,0.46007346531606,0.01,"Interaction"
"Drug - Topical Agents","2,6-dihydroxybenzoic acid",0.17079469788422,0.22,0.011458725803874,0,0.10998239771424,0.48,"Parallel"
"Methionine, Cysteine, SAM and Taurine Metabolism","2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",0.026963403739232,0,0.0199911309370916,0,0.494823012734864,0.63,"Interaction"
"Chemical","3-hydroxy-2-methylpyridine sulfate",0.0709244675939619,0,0.153122772955157,0,0.485088943137596,0,"Interaction"
"Sphingomyelins","hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**",0.00245496455847816,0,0.0572359138078126,0.13,0.557439803259889,0.06,"Interaction"
"Food Component/Plant","glycitein sulfate (2)",0.506840498169919,0,0.0126176966928285,0,0.539158855323399,0.26,"Interaction"
"Fatty Acid, Dicarboxylate","tetradecadienedioate (C14:2-DC)*",0.718362739223345,0,0.961647185053224,0,0.821038592134493,0,"Interaction"
"Fatty Acid, Dicarboxylate","eicosenedioate (C20:1-DC)*",0.170354030418219,0,0.851608147833962,0,0.0314970066896072,0,"Interaction"
"Lysine Metabolism","hydroxy-N6,N6,N6-trimethyllysine*",0.0454058394428931,0,0.0428311534587812,0,0.373205708243244,0.12,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","undecenoylcarnitine (C11:1)",0.00261802943469618,0,0.279940124839174,0.59,0.147994708345255,0.02,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxydecanoylcarnitine",0.00222026450087363,0,0.309185752073631,0.42,0.0833330206312737,0.01,"Interaction"
"Benzoate Metabolism","4-vinylcatechol sulfate",0.325459379294039,0.05,0.0160452478356286,0,0.406653006846806,0.51,"Parallel"
"Methionine, Cysteine, SAM and Taurine Metabolism","succinoyltaurine",0.148693182084185,0,0.325330915498742,0,0.607791167022945,0.63,"Interaction"
"Endocannabinoid","hexanoyltaurine",0.0793044053304006,0,0.383115955917524,0.68,0.328715630078704,0,"Interaction"
"Dipeptide Derivative","leucylhydroxyproline*",0.207843488302973,0.17,0.00932270771279517,0,0.350100169341585,0.4,"Parallel"
"Dipeptide Derivative","isoleucylhydroxyproline*",0.189026245392608,0.17,0.00570281122490594,0,0.384541930854981,0.4,"Parallel"
"Chemical","3,5-dichloro-2,6-dihydroxybenzoic acid",0.0759061620784452,0,0.00207145851562767,0,0.497363929804975,0,"Interaction"
"Food Component/Plant","vanillic acid glycine",0.137974800139675,0,0.0223014644923055,0,0.366176127400922,0.26,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","2-hydroxy-4-(methylthio)butanoic acid",0.105343932791221,0,0.00804199629735841,0,0.728259304282693,0.63,"Interaction"
"Fatty Acid, Dicarboxylate","branched chain 14:0 dicarboxylic acid**",0.835212998649671,0,0.15476521251434,0,0.430559561027788,0,"Interaction"
"Glycosyl PE","1-stearoyl-2-arachidonoyl-glycosyl-GPE (18:0/20:4)**",0.00342334937431644,0.00342334937431644,0.257244073350492,0.257244073350492,0.274763739447822,0.274763739447822,"Interaction"
"Partially Characterized Molecules","pentose acid*",0.0582765909100313,0,0.0393441300372129,0.01,0.481789206391018,0.25,"Interaction"
"Histidine Metabolism","1-methyl-5-imidazolelactate",0.10356773929957,0.02,0.357693313666112,0,0.00232809239789418,0,"Interaction"
"Medium Chain Fatty Acid","(2 or 3)-decenoate (10:1n7 or n8)",0.0347088252767407,0,0.344121450133953,0.69,0.0122310547758628,0,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","N,N-dimethylvaline",0.328767441036528,0,0.156163692230786,0,0.779123056934921,0.79,"Interaction"
"Partially Characterized Molecules","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (1)*",0.260898651854132,0,0.835022917612143,0.01,0.109168197646352,0.25,"Interaction"
"Partially Characterized Molecules","branched-chain, straight-chain, or cyclopropyl 10:1 fatty acid (2)*",0.0890171812928424,0,0.669401886199827,0.01,0.0716871701307456,0.25,"Interaction"
"Fatty Acid, Branched","citronellic acid",0.385247164118338,0,0.382343679699648,0.51,0.360037934144988,0,"Interaction"
"Partially Characterized Molecules","glycine conjugate of C6H10O2 (2)*",0.322165064287501,0,0.359528747635891,0.01,0.916963767233922,0.25,"Interaction"
"Partially Characterized Molecules","glycine conjugate of C6H10O2 (3)*",0.159571065504111,0,0.469122730308904,0.01,0.748103115429587,0.25,"Interaction"
"Chemical","3-bromo-5-chloro-2,6-dihydroxybenzoic acid*",0.0438172435880522,0,0.0369194544866086,0,0.199509163113298,0,"Interaction"
"Partially Characterized Molecules","branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*",0.079878095474107,0,0.543953270453708,0.01,0.00146236469265491,0.25,"Interaction"
"Fatty Acid, Dicarboxylate","decadienedioic acid (C10:2-DC)**",0.18375553022793,0,0.14086001710387,0,0.876429598404141,0,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)","cis-3,4-methyleneheptanoylcarnitine",0.00979897798913528,0,0.753722086694017,0.82,0.193576015915423,0.08,"Interaction"
"Lysine Metabolism","N-acetyl-2-aminoadipate",0.00614897952217487,0,0.0234021816621402,0,0.74134416714171,0.12,"Interaction"
"Chemical","4-chlorobenzoic acid",0.844385729953405,0,0.597126393924661,0,0.874268210891098,0,"Interaction"
"Benzoate Metabolism","2-methoxyhydroquinone sulfate (1)",0.488532677947667,0.05,0.0188670039323036,0,0.0826716613025819,0.51,"Parallel"
"Benzoate Metabolism","2-methoxyhydroquinone sulfate (2)",0.366220805268464,0.05,0.0139803762204248,0,0.777495630874929,0.51,"Parallel"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxyoctanoylcarnitine (1)",0.0415891008417974,0,0.429566495522238,0.42,0.105272348345233,0.01,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","3-hydroxyoctanoylcarnitine (2)",0.10797569895041,0,0.452222809719139,0.42,0.0576139357217602,0.01,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","cis-3,4-methyleneheptanoylglycine",0.0582118409973586,0,0.172211663073902,0.18,0.916647702523154,0.98,"Interaction"
"Partially Characterized Molecules","bilirubin degradation product, C17H18N2O4 (1)**",0.351350149114297,0,0.00723308172397748,0.01,0.754140646108006,0.25,"Interaction"
"Partially Characterized Molecules","bilirubin degradation product, C17H18N2O4 (2)**",0.0700846181800508,0,0.0366072201390009,0.01,0.845965099853164,0.25,"Interaction"
"Partially Characterized Molecules","bilirubin degradation product, C17H18N2O4 (3)**",0.0309274475391643,0,0.134750460321948,0.01,0.646906354262832,0.25,"Interaction"
"Partially Characterized Molecules","bilirubin degradation product, C17H20N2O5 (1)**",0.275094484434685,0,0.20157622401938,0.01,0.404156121738839,0.25,"Interaction"
"Partially Characterized Molecules","bilirubin degradation product, C17H20N2O5 (2)**",0.183399592960844,0,0.336069174568728,0.01,0.184827271714005,0.25,"Interaction"
"Modified Peptides","N,N-dimethyl-pro-pro",0.40010631892314,0.40010631892314,0.0930153561134164,0.0930153561134164,0.0638565262713561,0.0638565262713561,"None"
"Tryptophan Metabolism","oxindolylalanine",0.014416655125723,0,0.306018861482382,0,0.0368168677665601,0.11,"Interaction"
"Chemical","perfluorohexanesulfonate (PFHxS)",0.0256956772488996,0,0.486168427492694,0,0.0486356683941171,0,"Interaction"
"Lactoyl Amino Acid","N-lactoyl isoleucine",0.0475867308795669,0,0.0118305909012905,0,0.374607337916298,0.52,"Interaction"
"Lactoyl Amino Acid","N-lactoyl leucine",0.0281235506511442,0,0.0071239989082395,0,0.578043878590533,0.52,"Interaction"
"Lactoyl Amino Acid","N-lactoyl phenylalanine",0.0698619629062564,0,0.0147294740596442,0,0.432364070522572,0.52,"Interaction"
"Lactoyl Amino Acid","N-lactoyl tyrosine",0.121384492854313,0,0.00653182831958608,0,0.206869719291073,0.52,"Interaction"
"Lactoyl Amino Acid","N-lactoyl valine",0.0503160336456047,0,0.00369594342578093,0,0.542380258977999,0.52,"Interaction"
